section,category,channel,channel_file,channel_id,url,status,working,error
World Tv,USA,CBS News Miami,usa,5930,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60fb299b79498900070b29e0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2791e6-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=0f5951e3-be83-4440-8784-62a52e09b81b,400,False,Status 400 or empty
World Tv,USA,FailArmy,usa,5982,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/554158e864526b29254ff105/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28a358-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c35f867b-7463-4560-8d61-09b18127126b,400,False,Status 400 or empty
World Tv,USA,CBS News 24/7,usa,5920,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5a6b92f6e22a617379789618/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c276ad5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=36903a12-54e9-4279-a247-c026f64396a8,400,False,Status 400 or empty
World Tv,USA,CBS News Los Angeles,usa,5928,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5dc9b875e280c80009a8a44a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2791e5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=a612bd7b-6a41-4c05-aebf-59ac30d6018b,400,False,Status 400 or empty
World Tv,USA,Cops,usa,5956,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5e1f7e089f23700009d66303/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c282e22-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=61a222b5-87a2-410f-a84b-7319bf133c3a,400,False,Status 400 or empty
World Tv,USA,CBS Sports HQ,usa,5938,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5e9f2c05172a0f0007db4786/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27b8f5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3a15356b-8467-4ae7-b2f6-9c8467fcf41d,400,False,Status 400 or empty
World Tv,USA,Classic Movies Channel,usa,5945,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/561c5b0dada51f8004c4d855/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27e003-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7911819c-67eb-4f58-944f-5c6c6d4d937d,400,False,Status 400 or empty
World Tv,USA,Classic TV: Families,usa,5949,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/61325d18f5166c00081b84e0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c280710-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=0a788361-db81-4dff-80d0-0f1f0f20dfd7,400,False,Status 400 or empty
World Tv,USA,Family Ties,usa,5984,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f77939a630f530007dde654/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28ca60-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=2d96a4ae-0762-4da9-b4eb-3198467ed4a1,400,False,Status 400 or empty
Bein Group,بي إن سبورت عربي,bein4,beiin_sports,3894,https://lovetier.bz/player/beINAR4,200,True,
World Tv,USA,FanDuel TV Extra,usa,5985,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/650b68bc2ce8e40008ac9c14/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28ca61-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e11de684-91ab-43d6-a2ba-b61881026b87,400,False,Status 400 or empty
Arabic Tv,العراق,Althaqalayn TV,iraq,2092,http://77.36.160.164:1935/live4/thaghalayn/mono.m3u8,200,True,
World Tv,USA,Feel Good Drama,usa,5986,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65775af3b3801200084a3aa4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28ca63-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5ff41eae-a60d-46c9-935b-0ae946ce3d24,400,False,Status 400 or empty
World Tv,USA,Flicks of Fury,usa,5987,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/58e55b14ad8e9c364d55f717/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28ca66-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=671a0e89-5b21-406b-95a9-b395c4ef4b07,400,False,Status 400 or empty
Bein Group,aya_tv_pro,HBO (Sg),aya_tv_pro,3871,https://tglmp01.akamaized.net/out/v1/29687feb8f96427ca7348cd59c2338d9/manifest.mpd,403,False,Status 403 or empty
Bein Group,بي إن سبورت فرنسي,BEIN 3,bein_sport_france,3915,http://145.239.5.177:80/559/index.m3u8,200,True,
World Tv,USA,Forensic Files,usa,5988,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5bb1af6a268cae539bcedb0a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28ca68-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=859d292d-044e-4dc8-b889-003fa718d02e,400,False,Status 400 or empty
World Tv,USA,Forever Kids,usa,5989,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/56171fafada51f8004c4b40f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f171-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1acb41ce-ae24-4bbc-bf7d-831de72589e8,400,False,Status 400 or empty
كاس العالم 2026,AYA SPORT HD,multi4 BACKUP,parser_sport_5,20452,https://web.facebook.com/video/playback/playlist.m3u8?v=1622123026154067&u=AdzmmMAFExhEGqC9o2gWKnW0t69u5H75NWvedllHKywclbm9ks2DCCP48aT9cjQyRrH_Px4LCqk&s=Ady4I5bAbvWlJDWBK87MxUKiKSA&a=0,timeout,False,Connection timed out
World Tv,USA,Formula 1 Channel,usa,5990,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65c69ee3d77d450008c80438/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f172-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=922e06a8-1ba6-4236-9931-06d471735996,400,False,Status 400 or empty
World Tv,USA,Black Throwbacks,usa,5907,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/61326275b3c86a00078e4833/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2743c0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=16224f18-2a57-4fa3-bf6a-994524fcf480,400,False,Status 400 or empty
World Tv,USA,Estrella News,usa,5979,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60492e6d7f3f560007ab0f62/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28a354-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=496a9c8b-4a81-4661-ac66-d226a913d5e9,400,False,Status 400 or empty
Arabic Tv,الجزائر,El Fadjer TV (720p),algérie,2023,https://stream.wsla.top/play/1.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 1,beiin_sports,3899,https://is.gd/AD1O87.m3u8,timeout,False,Connection timed out
Arabic Tv,الجزائر,El Hayat TV,algérie,2024,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120682/elbiladtv/playlist.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 1,beiin_sports,3899,https://shawkat-zebari.short.gy/ALWAN1.mpd,timeout,False,Connection timed out
Arabic Tv,الجزائر,El-Heddaf TV,algérie,2025,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120682/elheddaftv/playlist.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 2,beiin_sports,3900,https://syria.yallla-shoot.io/live/bein2,timeout,False,Connection timed out
Arabic Tv,الجزائر,Ennahar TV,algérie,2026,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119194/ennahartv/playlist.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 2,beiin_sports,3900,http://a2.apk-api.com:80/api/channel/1425,timeout,False,Connection timed out
Arabic Tv,الجزائر,One TV,algérie,2027,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120682/onetv/playlist.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 2,beiin_sports,3900,http://a2.apk-api.com:80/api/channel/25,timeout,False,Connection timed out
Arabic Tv,الجزائر,Samira TV,algérie,2028,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120683/samiratv/playlist.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 3,beiin_sports,3901,https://syria.yallla-shoot.io/live/bein3,timeout,False,Connection timed out
Arabic Tv,الجزائر,TV1 Algerian Television (1080p),algérie,2029,http://149.62.177.98:8000/play/a00i/index.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 3,beiin_sports,3901,https://a1.apk-api.com/api/channel/1426,timeout,False,Connection timed out
Arabic Tv,الجزائر,TV2,algérie,2030,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119194/canalalgerie/playlist.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 3,beiin_sports,3901,https://a1.apk-api.com/api/channel/26,timeout,False,Connection timed out
Arabic Tv,الجزائر,TV2,algérie,2031,https://viamotionhsi.netplus.ch/live/eds/canalalgerie/browser-dash/canalalgerie.mpd,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 4,beiin_sports,3902,https://syria.yallla-shoot.io/live/bein4,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 4,beiin_sports,3902,http://a2.apk-api.com:80/api/channel/1427,timeout,False,Connection timed out
Arabic Tv,الجزائر,TV2 Canal Algérie (1080p),algérie,2033,http://149.62.177.98:8000/play/a01s/index.m3u8,timeout,False,Connection timed out
World Tv,USA,Fox Sports,usa,5991,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5a74b8e1e22a61737979c6bf/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f173-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=46a3b8ff-5a4a-4952-bb4d-9461224acd54,400,False,Status 400 or empty
World Tv,USA,Funny AF,usa,5992,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/580e87ff497c73ba2f321dd3/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f174-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=bbaba395-2ecd-414c-971c-2d705e4b67d5,400,False,Status 400 or empty
Bein Group,بي إن سبورت عربي,BeiN 4,beiin_sports,3902,http://a2.apk-api.com:80/api/channel/27,timeout,False,Connection timed out
World Tv,USA,Game Show Central,usa,5993,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5e54187aae660e00093561d6/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f175-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9ee0129e-a216-405f-b055-21379b2d05c4,400,False,Status 400 or empty
World Tv,USA,Ghost Hunters,usa,5995,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64e561a4354251000823a0e0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f177-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=15d446c5-1e1e-4ecb-8d96-6d0b45104d20,400,False,Status 400 or empty
World Tv,USA,Garfield and Friends,usa,5994,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60faf9ddfcc1f200070a5932/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f176-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=68c3c9ce-0e68-43fa-ade2-43491d9d88e2,400,False,Status 400 or empty
Arabic Tv,الجزائر,TV3 Algeria (576p),algérie,2034,http://149.62.177.98:8000/play/a01z/index.m3u8,timeout,False,Connection timed out
World Tv,USA,Family Feud Classic,usa,5983,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/643f03b9d8436e0008edf021/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28a359-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8763840e-c36c-4cb7-b51f-a83433e8ecfc,400,False,Status 400 or empty
World Tv,USA,CBS News Pittsburgh,usa,5935,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5eb1b17aa5277e00083f6521/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27b8f1-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b0e061b0-8217-4bae-9a09-61f828338bbc,400,False,Status 400 or empty
World Tv,USA,Golazo Network,usa,5997,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/63a0e33a45264d000850ed7e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c291880-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=38bc0031-c914-4d68-b55f-12d8ef870e44,400,False,Status 400 or empty
World Tv,USA,Glory Kickboxing,usa,5996,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5417a212ff9fba68282fbf5e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f178-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=df3ca9c7-d700-4719-be3f-74dd169206f8,400,False,Status 400 or empty
World Tv,USA,GolfPass,usa,5998,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65493029ab052400089e9d2f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c291881-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fc355a72-e401-4038-a2fd-7378aedc3a6f,400,False,Status 400 or empty
Bein Group,بي إن سبورت عربي,BeiN 5,beiin_sports,3903,https://syria.yallla-shoot.io/live/bein5,timeout,False,Connection timed out
World Tv,USA,Gordon Ramsay's Hell's Kitchen,usa,5999,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5b4e99f4423e067bd6df6903/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c291882-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c7ee55eb-3425-4f5e-a567-3a1ed6ca44ec,400,False,Status 400 or empty
Arabic Tv,الجزائر,TV4 Tamazight TV (576p),algérie,2035,http://149.62.177.98:8000/play/a01t/index.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 5,beiin_sports,3903,http://a2.apk-api.com:80/api/channel/1428,timeout,False,Connection timed out
World Tv,USA,Gunsmoke,usa,6000,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60f75771dfc72a00071fd0e0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c291884-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=2ba666b9-016a-4bca-b848-90fb25f5d54e,400,False,Status 400 or empty
Bein Group,aya_tv_pro,Cinemax (Sg),aya_tv_pro,3875,https://tglmp04.akamaized.net/out/v1/0f439c1d8a1a47fca9ae1fa92144306e/manifest.mpd,403,False,Status 403 or empty
World Tv,USA,Hallmark en español,usa,6001,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6532e7b290a74c00084a3bb6/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c291885-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=abaa1d27-e975-4a86-be91-f282e0832a1c,400,False,Status 400 or empty
World Tv,USA,Happy Days,usa,6003,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f7794162a4559000781fc12/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c291887-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=79cd5eee-7461-4328-a396-7f65a3e5736f,400,False,Status 400 or empty
World Tv,USA,Heartland,usa,6004,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/61f07513227feb00073ee6bc/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c291888-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4c0b4f02-0b37-467a-87a8-5f605cce8cba,400,False,Status 400 or empty
World Tv,USA,Home Crashers,usa,6005,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65654230c917a5000844ce96/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c293f92-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=37e2ce0e-7a37-431d-a73d-1d46665426b0,400,False,Status 400 or empty
Arabic Tv,الجزائر,TV5 Coran TV (576p),algérie,2036,http://149.62.177.98:8000/play/a01u/index.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,BeiN 5,beiin_sports,3903,http://a2.apk-api.com:80/api/channel/28,timeout,False,Connection timed out
Bein Group,aya_tv_pro,HBO Signature (Sg),aya_tv_pro,3874,https://tglmp02.akamaized.net/out/v1/b37a81eb3585471cb9c639c78edcdefa/manifest.mpd,timeout,False,Connection timed out
Arabic Tv,الجزائر,TV6 E-shababiya (1080p),algérie,2037,http://149.62.177.98:8000/play/a01v/index.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,Bein 6,beiin_sports,3904,https://syria.yallla-shoot.io/live/bein6,timeout,False,Connection timed out
Bein Group,aya_tv_pro,Suria (SGP) #KODIPROP:inputstream.adaptive.license_type=clearkey #KODIPROP:inputstream.adaptive.license_key=7a9ea6df52044841b0c562766e602610:b9380188b4896b25e8d419dfce938c6e,aya_tv_pro,3879,https://tglmp04.akamaized.net/out/v1/b200e885125f4787bd2329952ff28fa1/manifest.mpd,timeout,False,Connection timed out
Arabic Tv,الجزائر,TV7 El maarifa TV (576p),algérie,2038,http://149.62.177.98:8000/play/a01w/index.m3u8,timeout,False,Connection timed out
World Tv,USA,Hot Bench,usa,6007,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6036e6e7ac69c400072afca2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c293f94-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7b2a6dda-f21b-4de6-9d06-1457daf9aa31,400,False,Status 400 or empty
كاس العالم 2026,AYA SPORT HD,AR BACKUP 2,parser_sport_5,20444,https://web.facebook.com/video/playback/playlist.m3u8?v=1622123026154067&u=AdzmmMAFExhEGqC9o2gWKnW0t69u5H75NWvedllHKywclbm9ks2DCCP48aT9cjQyRrH_Px4LCqk&s=Ady4I5bAbvWlJDWBK87MxUKiKSA&a=0,timeout,False,Connection timed out
Bein Group,aya_tv_pro,SPL02 (SGP) #KODIPROP:inputstream.adaptive.license_type=clearkey #KODIPROP:inputstream.adaptive.license_key=deb6c84db4dc4578bdaa61e965b3424c:b2e6fff24da67654af548fe61aa6bd5a,aya_tv_pro,3885,https://tglmp02.akamaized.net/out/v1/06bffdc183074130a6faf73d04502eaa/manifest.mpd,timeout,False,Connection timed out
Bein Group,aya_tv_pro,GEM (SGP) #KODIPROP:inputstream.adaptive.license_type=clearkey #KODIPROP:inputstream.adaptive.license_key=0403e654ddab419db6cc72bb3fa51248:9d43bcc51f3750550d321cdc37e57cc9,aya_tv_pro,3887,https://d2q3zea8ff7bj4.cloudfront.net/out/v1/acd34a6d1e2540f888793461457b77e1/manifest.mpd,timeout,False,Connection timed out
Bein Group,aya_tv_pro,ROCK ENTERTAINMENT (SGP),aya_tv_pro,3889,https://tglmp02.akamaized.net/out/v1/621a7089e63144e4be7891cd9bfb10e2/manifest.mpd,timeout,False,Connection timed out
كاس العالم 2026,AYA SPORT HD,AR2 BACKUP 2,parser_sport_5,20457,https://web.facebook.com/video/playback/playlist.m3u8?v=1702658054405689&u=Adx0xdDRK8rnMLKZPTH5BEe1hQgzzKFwgC6V7rZDg9uNY8Fz6X_vY388HXsgJ6AbQNQ53nUT3h0&s=AdynB5wDK_RCnb7VYAWXp4BYLJQ&a=0,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,Bein 6,beiin_sports,3904,http://a2.apk-api.com:80/api/channel/1429,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,bein 2,beiin_sports,3892,https://match-now.site/stream/ms2/index.m3u8,timeout,False,Connection timed out
World Tv,SWITZERLAND,RSI La 2 (720p),switzerland,5859,https://viamotionhsi.netplus.ch/live/eds/rsila2hd/browser-HLS8/rsila2hd.m3u8,timeout,False,Connection timed out
World Tv,SWITZERLAND,SRF zwei (1080p),switzerland,5861,https://viamotionhsi.netplus.ch/live/eds/srf2hd/browser-HLS8/srf2hd.m3u8,timeout,False,Connection timed out
كاس العالم 2026,AYA SPORT HD,multi4 BACKUP,parser_sport_5,20469,https://web.facebook.com/video/playback/playlist.m3u8?v=1702658054405689&u=Adx0xdDRK8rnMLKZPTH5BEe1hQgzzKFwgC6V7rZDg9uNY8Fz6X_vY388HXsgJ6AbQNQ53nUT3h0&s=AdynB5wDK_RCnb7VYAWXp4BYLJQ&a=0,timeout,False,Connection timed out
World Tv,USA,HSN,usa,6008,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f8a02476b72230007e62b7d/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c293f95-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fffd7f41-1254-485e-bf92-aa41b4b34c06,400,False,Status 400 or empty
Arabic Tv,الجزائر,TV8 El-Dhakira TV (576p),algérie,2039,http://149.62.177.98:8000/play/a01x/index.m3u8,timeout,False,Connection timed out
Bein Group,بي إن سبورت عربي,Bein 6,beiin_sports,3904,http://a2.apk-api.com:80/api/channel/29,timeout,False,Connection timed out
World Tv,USA,ION,usa,6012,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65453f30085df200085883d8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c293f9a-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e7cc513a-0132-4e4f-85f1-bb3cb90423fd,400,False,Status 400 or empty
Arabic Tv,الجزائر,TV9 El-Barlamaniya (1080p),algérie,2040,http://149.62.177.98:8000/play/a01y/index.m3u8,timeout,False,Connection timed out
